--------- beginning of /dev/log/system
V/ActivityManager( 1655): Broadcast: Intent { act=android.intent.action.OPPO_ROM_APP_CHANGE flg=0x10 (has extras) } ordered=false userid=0 callerApp=ProcessRecord{4276e330 1655:system/1000}
I/WindowManager( 1655): Losing focus: Window{42fcd5c0 u0 com.sixty.nidoneClient/com.sixty.nidoneClient.view.activity.SDK_WebApp}
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider front
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider back
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider front
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider back
V/ActivityThread( 4288): Performing resume of ActivityRecord{42708c00 token=android.os.BinderProxy@427083a8 {com.oppo.launcher/com.oppo.launcher.Launcher}} finished=false
D/ActivityThread(13777): ACT-PAUSE_ACTIVITY_FINISHING handled : 0 / android.os.BinderProxy@444e4cf8
W/ActivityManager( 1655): Duplicate finish request for ActivityRecord{42990bb0 u0 com.sixty.nidoneClient/.view.activity.SDK_WebApp t52 f}
V/NetworkStats( 1655): setKernelCounterSet uid=10042 set=1
D/ConnectivityService( 1655): onUidRulesChanged(uid=10042, uidRules=0)
D/ActivityThread( 4327): BDC-Calling onReceive: intent=Intent { act=android.intent.action.OPPO_ROM_APP_CHANGE flg=0x10 cmp=com.color.safecenter/com.color.datamonitor.networkcontrol.PackageReceiver (has extras) }, ordered=true, receiver=com.color.datamonitor.networkcontrol.PackageReceiver@42c4bc48
D/ActivityThread( 4288): ACT-AM_ON_RESUME_CALLED ActivityRecord{42708c00 token=android.os.BinderProxy@427083a8 {com.oppo.launcher/com.oppo.launcher.Launcher}}
V/ActivityThread( 4288): Resume ActivityRecord{42708c00 token=android.os.BinderProxy@427083a8 {com.oppo.launcher/com.oppo.launcher.Launcher}} started activity: false, hideForNow: false, finished: false
V/ActivityThread( 4288): Resuming ActivityRecord{42708c00 token=android.os.BinderProxy@427083a8 {com.oppo.launcher/com.oppo.launcher.Launcher}} with isForward=false
D/ConnectivityService( 1655): getActiveNetworkInfo:NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: "60_dev_01", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false, simId: 0/1000
V/ActivityThread( 4288): Scheduling idle handler for ActivityRecord{42708c00 token=android.os.BinderProxy@427083a8 {com.oppo.launcher/com.oppo.launcher.Launcher}}
D/ActivityThread( 4288): ACT-RESUME_ACTIVITY handled : 0 / android.os.BinderProxy@427083a8
D/ActivityThread( 4327): BDC-RECEIVER handled : 0 / ReceiverData{intent=Intent { act=android.intent.action.OPPO_ROM_APP_CHANGE flg=0x10 cmp=com.color.safecenter/com.color.datamonitor.networkcontrol.PackageReceiver (has extras) } packageName=com.color.safecenter resultCode=-1 resultData=null resultExtras=null}
V/WindowManager( 1655): Changing focus from null to Window{43498f48 u0 com.oppo.launcher/com.oppo.launcher.Launcher} Callers=com.android.server.wm.WindowManagerService.relayoutWindow:3728 com.android.server.wm.Session.relayout:191 android.view.IWindowSession$Stub.onTransact:235 com.android.server.wm.Session.onTransact:126 
I/WindowManager( 1655): Gaining focus: Window{43498f48 u0 com.oppo.launcher/com.oppo.launcher.Launcher}
W/ViewRootImpl( 4288): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, hashcode=android.view.KeyEvent@456703d8, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=23351706, downTime=23351706, deviceId=-1, source=0x101 }
V/InputMethodManagerService( 1655): windowGainedFocus: android.os.BinderProxy@43492cb0 controlFlags=#105 softInputMode=#30 windowFlags=#5900100
V/ActivityManager( 1655): Broadcast: Intent { act=com.kingroot.common.ACTION_TOP_ACTIVITY_CHANGED flg=0x10 (has extras) } ordered=false userid=0 callerApp=ProcessRecord{432339b0 4361:com.kingroot.kinguser:service/u0a97}
V/ActivityManager( 1655): Broadcast: Intent { act=com.kingroot.common.ACTION_SWITCH_IN_DESKTOP flg=0x10 } ordered=false userid=0 callerApp=ProcessRecord{432339b0 4361:com.kingroot.kinguser:service/u0a97}
V/ActivityManager( 1655): Broadcast: Intent { act=com.kingroot.common.ACTION_TOP_APP_CHANGED flg=0x10 (has extras) } ordered=false userid=0 callerApp=ProcessRecord{432339b0 4361:com.kingroot.kinguser:service/u0a97}
D/ActivityThread( 4361): BDC-Calling onReceive: intent=Intent { act=com.kingroot.common.ACTION_TOP_ACTIVITY_CHANGED flg=0x10 cmp=com.kingroot.kinguser/com.kingroot.common.framework.broadcast.KSysBroadcastReceiver (has extras) }, ordered=true, receiver=com.kingroot.common.framework.broadcast.KSysBroadcastReceiver@42a49148
D/ActivityThread( 4361): BDC-RECEIVER handled : 0 / ReceiverData{intent=Intent { act=com.kingroot.common.ACTION_TOP_ACTIVITY_CHANGED flg=0x10 cmp=com.kingroot.kinguser/com.kingroot.common.framework.broadcast.KSysBroadcastReceiver (has extras) } packageName=com.kingroot.kinguser resultCode=-1 resultData=null resultExtras=null}
D/ActivityThread( 4361): BDC-Calling onReceive: intent=Intent { act=com.kingroot.common.ACTION_SWITCH_IN_DESKTOP flg=0x10 cmp=com.kingroot.kinguser/com.kingroot.common.framework.broadcast.KSysBroadcastReceiver }, ordered=true, receiver=com.kingroot.common.framework.broadcast.KSysBroadcastReceiver@42a2dae8
D/ActivityThread( 4361): BDC-RECEIVER handled : 0 / ReceiverData{intent=Intent { act=com.kingroot.common.ACTION_SWITCH_IN_DESKTOP flg=0x10 cmp=com.kingroot.kinguser/com.kingroot.common.framework.broadcast.KSysBroadcastReceiver } packageName=com.kingroot.kinguser resultCode=-1 resultData=null resultExtras=null}
D/ActivityThread( 4361): BDC-Calling onReceive: intent=Intent { act=com.kingroot.common.ACTION_TOP_APP_CHANGED flg=0x10 cmp=com.kingroot.kinguser/com.kingroot.common.framework.broadcast.KSysBroadcastReceiver (has extras) }, ordered=true, receiver=com.kingroot.common.framework.broadcast.KSysBroadcastReceiver@42a1c428
D/ActivityThread( 4361): BDC-RECEIVER handled : 0 / ReceiverData{intent=Intent { act=com.kingroot.common.ACTION_TOP_APP_CHANGED flg=0x10 cmp=com.kingroot.kinguser/com.kingroot.common.framework.broadcast.KSysBroadcastReceiver (has extras) } packageName=com.kingroot.kinguser resultCode=-1 resultData=null resultExtras=null}
V/ActivityManager( 1655): Broadcast: Intent { act=android.intent.action.HOME_MODE_CHANGE flg=0x10 (has extras) } ordered=false userid=-2 callerApp=ProcessRecord{4276e330 1655:system/1000}
V/NotificationService( 1655): enqueueNotificationInternal: pkg=com.tencent.android.qqdownloader id=127 notification=Notification(pri=1 contentView=com.tencent.android.qqdownloader/0x7f0401f0 vibrate=null sound=null defaults=0x0 flags=0xa2 kind=[null])
V/NotificationService( 1655): Initial score is 20.
V/NotificationService( 1655): Final score is 20.
V/MoMS.NotificationController( 1655): notifications are enabled for com.tencent.android.qqdownloader
V/NotificationService( 1655): Assigned score=20 to Notification(pri=2 contentView=com.tencent.android.qqdownloader/0x7f0401f0 vibrate=null sound=null defaults=0x0 flags=0xa2 kind=[null])
V/ActivityManager( 1655): ACT-Activity idle: Token{42fe8d28 ActivityRecord{42fe88b0 u0 com.oppo.launcher/.Launcher t1}}
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider front
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider back
D/ActivityManager( 1655): ACT-IDLE_NOW_MSG from windowsVisible() for idle: ActivityRecord{42fe88b0 u0 com.oppo.launcher/.Launcher t1}
V/ActivityManager( 1655): ACT-Activity idle: null
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider front
V/ActivityManager( 1655): ensureActivitiesVisibleLocked: consider back
D/SocketClient(  243): SocketClient sendDatalocked done: 222
D/SocketClient(  243): SocketClient sendDatalocked done: 
D/SocketClient(  243): SocketClient sendDatalocked done: 
D/SocketClient(  243): SocketClient sendDatalocked done: 
D/SocketClient(  243): SocketClient sendDatalocked done: 
D/SocketClient(  243): SocketClient sendDatalocked done: 
D/SocketClient(  243): SocketClient sendDatalocked done: 
V/NetworkStats( 1655): setKernelCounterSet uid=10279 set=0
D/ConnectivityService( 1655): onUidRulesChanged(uid=10279, uidRules=0)
W/ActivityManager( 1655): Unbind failed: could not find connection for android.os.BinderProxy@4303edf8
W/ActivityManager( 1655): Duplicate finish request for ActivityRecord{42990bb0 u0 com.sixty.nidoneClient/.view.activity.SDK_WebApp t52 f}
D/ConnectivityService( 1655): getActiveNetworkInfo:NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: "60_dev_01", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false, simId: 0/10279
I/FrameworkListener(  243): onDataAvailable get 49 bytes 
W/ActivityManager( 1655): Duplicate finish request for ActivityRecord{42990bb0 u0 com.sixty.nidoneClient/.view.activity.SDK_WebApp t52 f}
D/ActivityThread(13777): ACT-DESTROY_ACTIVITY handled : 1 / android.os.BinderProxy@444e4cf8
D/ActivityThread( 8021): SVC-UNBIND_SERVICE handled : 0 / BindServiceData{token=android.os.BinderProxy@427e7250 intent=Intent { act=android.intent.action.TTS_SERVICE pkg=com.iflytek.speechcloud }}
E/ActivityThread(13777): Activity com.sixty.nidoneClient.view.activity.SDK_WebApp has leaked ServiceConnection android.speech.tts.TextToSpeech$Connection@448658e8 that was originally bound here
E/ActivityThread(13777): android.app.ServiceConnectionLeaked: Activity com.sixty.nidoneClient.view.activity.SDK_WebApp has leaked ServiceConnection android.speech.tts.TextToSpeech$Connection@448658e8 that was originally bound here
E/ActivityThread(13777): 	at android.app.LoadedApk$ServiceDispatcher.<init>(LoadedApk.java:1012)
E/ActivityThread(13777): 	at android.app.LoadedApk.getServiceDispatcher(LoadedApk.java:906)
E/ActivityThread(13777): 	at android.app.ContextImpl.bindServiceCommon(ContextImpl.java:1783)
E/ActivityThread(13777): 	at android.app.ContextImpl.bindService(ContextImpl.java:1766)
E/ActivityThread(13777): 	at android.content.ContextWrapper.bindService(ContextWrapper.java:517)
E/ActivityThread(13777): 	at android.speech.tts.TextToSpeech.connectToEngine(TextToSpeech.java:687)
E/ActivityThread(13777): 	at android.speech.tts.TextToSpeech.initTts(TextToSpeech.java:657)
E/ActivityThread(13777): 	at android.speech.tts.TextToSpeech.<init>(TextToSpeech.java:610)
E/ActivityThread(13777): 	at android.speech.tts.TextToSpeech.<init>(TextToSpeech.java:584)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.AccessibilityInjector$TextToSpeechWrapper.<init>(AccessibilityInjector.java:398)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.AccessibilityInjector.addAccessibilityApis(AccessibilityInjector.java:278)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.JellyBeanAccessibilityInjector.addAccessibilityApis(JellyBeanAccessibilityInjector.java:86)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.AccessibilityInjector.addOrRemoveAccessibilityApisIfNecessary(AccessibilityInjector.java:160)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.ContentViewCore.setInjectedAccessibility(ContentViewCore.java:3156)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.ContentViewCore.setAccessibilityState(ContentViewCore.java:3147)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.ContentViewCore.onAttachedToWindow(ContentViewCore.java:1647)
E/ActivityThread(13777): 	at com.android.org.chromium.android_webview.AwContents.onAttachedToWindow(AwContents.java:1703)
E/ActivityThread(13777): 	at com.android.webview.chromium.WebViewChromium.onAttachedToWindow(WebViewChromium.java:1738)
E/ActivityThread(13777): 	at android.webkit.WebView.onAttachedToWindow(WebView.java:2155)
E/ActivityThread(13777): 	at io.dcloud.common.adapter.ui.WebViewImpl.onAttachedToWindow(AdaWebview.java:2070)
E/ActivityThread(13777): 	at android.view.View.dispatchAttachedToWindow(View.java:12802)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2605)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:1648)
E/ActivityThread(13777): 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1298)
E/ActivityThread(13777): 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:6608)
E/ActivityThread(13777): 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:788)
E/ActivityThread(13777): 	at android.view.Choreographer.doCallbacks(Choreographer.java:591)
E/ActivityThread(13777): 	at android.view.Choreographer.doFrame(Choreographer.java:560)
E/ActivityThread(13777): 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:774)
E/ActivityThread(13777): 	at android.os.Handler.handleCallback(Handler.java:808)
E/ActivityThread(13777): 	at android.os.Handler.dispatchMessage(Handler.java:103)
E/ActivityThread(13777): 	at android.os.Looper.loop(Looper.java:222)
E/ActivityThread(13777): 	at android.app.ActivityThread.main(ActivityThread.java:5484)
E/ActivityThread(13777): 	at java.lang.reflect.Method.invokeNative(Native Method)
E/ActivityThread(13777): 	at java.lang.reflect.Method.invoke(Method.java:515)
E/ActivityThread(13777): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:860)
E/ActivityThread(13777): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:676)
E/ActivityThread(13777): 	at dalvik.system.NativeStart.main(Native 
D/ActivityThread( 8021): SVC-Destroying service: com.iflytek.speechcloud.TtsService@427e7a28
W/ActivityManager( 1655): Unbind failed: could not find connection for android.os.BinderProxy@42dc4948
D/ActivityThread( 8021): SVC-STOP_SERVICE handled : 0 / android.os.BinderProxy@427e7250
E/ActivityThread(13777): Activity com.sixty.nidoneClient.view.activity.SDK_WebApp has leaked ServiceConnection com.android.org.chromium.com.googlecode.eyesfree.braille.selfbraille.SelfBrailleClient$Connection@44865f48 that was originally bound here
E/ActivityThread(13777): android.app.ServiceConnectionLeaked: Activity com.sixty.nidoneClient.view.activity.SDK_WebApp has leaked ServiceConnection com.android.org.chromium.com.googlecode.eyesfree.braille.selfbraille.SelfBrailleClient$Connection@44865f48 that was originally bound here
E/ActivityThread(13777): 	at android.app.LoadedApk$ServiceDispatcher.<init>(LoadedApk.java:1012)
E/ActivityThread(13777): 	at android.app.LoadedApk.getServiceDispatcher(LoadedApk.java:906)
E/ActivityThread(13777): 	at android.app.ContextImpl.bindServiceCommon(ContextImpl.java:1783)
E/ActivityThread(13777): 	at android.app.ContextImpl.bindService(ContextImpl.java:1766)
E/ActivityThread(13777): 	at android.content.ContextWrapper.bindService(ContextWrapper.java:517)
E/ActivityThread(13777): 	at com.android.org.chromium.com.googlecode.eyesfree.braille.selfbraille.SelfBrailleClient.doBindService(SelfBrailleClient.java:125)
E/ActivityThread(13777): 	at com.android.org.chromium.com.googlecode.eyesfree.braille.selfbraille.SelfBrailleClient.<init>(SelfBrailleClient.java:99)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.AccessibilityInjector$TextToSpeechWrapper.<init>(AccessibilityInjector.java:399)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.AccessibilityInjector.addAccessibilityApis(AccessibilityInjector.java:278)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.JellyBeanAccessibilityInjector.addAccessibilityApis(JellyBeanAccessibilityInjector.java:86)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.accessibility.AccessibilityInjector.addOrRemoveAccessibilityApisIfNecessary(AccessibilityInjector.java:160)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.ContentViewCore.setInjectedAccessibility(ContentViewCore.java:3156)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.ContentViewCore.setAccessibilityState(ContentViewCore.java:3147)
E/ActivityThread(13777): 	at com.android.org.chromium.content.browser.ContentViewCore.onAttachedToWindow(ContentViewCore.java:1647)
E/ActivityThread(13777): 	at com.android.org.chromium.android_webview.AwContents.onAttachedToWindow(AwContents.java:1703)
E/ActivityThread(13777): 	at com.android.webview.chromium.WebViewChromium.onAttachedToWindow(WebViewChromium.java:1738)
E/ActivityThread(13777): 	at android.webkit.WebView.onAttachedToWindow(WebView.java:2155)
E/ActivityThread(13777): 	at io.dcloud.common.adapter.ui.WebViewImpl.onAttachedToWindow(AdaWebview.java:2070)
E/ActivityThread(13777): 	at android.view.View.dispatchAttachedToWindow(View.java:12802)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2605)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:2612)
E/ActivityThread(13777): 	at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:1648)
E/ActivityThread(13777): 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1298)
E/ActivityThread(13777): 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:6608)
E/ActivityThread(13777): 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:788)
E/ActivityThread(13777): 	at android.view.Choreographer.doCallbacks(Choreographer.java:591)
E/ActivityThread(13777): 	at android.view.Choreographer.doFrame(Choreographer.java:560)
E/ActivityThread(13777): 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:774)
E/ActivityThread(13777): 	at android.os.Handler.handleCallback(Handler.java:808)
E/ActivityThread(13777): 	at android.os.Handler.dispatchMessage(Handler.java:103)
E/ActivityThread(13777): 	at android.os.Looper.loop(Looper.java:222)
